[2025-02-01T08:52:07.431+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-01T08:52:07.453+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: play_with_airflow_connections_and_hooks.get_data scheduled__2025-01-31T00:00:00+00:00 [queued]>
[2025-02-01T08:52:07.461+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: play_with_airflow_connections_and_hooks.get_data scheduled__2025-01-31T00:00:00+00:00 [queued]>
[2025-02-01T08:52:07.462+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-01T08:52:07.475+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): get_data> on 2025-01-31 00:00:00+00:00
[2025-02-01T08:52:07.497+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'play_with_***_connections_and_hooks', 'get_data', 'scheduled__2025-01-31T00:00:00+00:00', '--job-id', '16', '--raw', '--subdir', 'DAGS_FOLDER/play_with_***_connections_and_hooks.py', '--cfg-path', '/tmp/tmptvzvax3a']
[2025-02-01T08:52:07.501+0000] {standard_task_runner.py:105} INFO - Job 16: Subtask get_data
[2025-02-01T08:52:07.500+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=82024) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_db_role_setting', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_tablespace', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_auth_members', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_shdepend', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_shdescription', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_ts_config', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.770+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_ts_config_map', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_ts_dict', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_ts_parser', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_ts_template', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_extension', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_foreign_data_wrapper', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_foreign_server', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.771+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_policy', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_replication_origin', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_default_acl', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_init_privs', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_seclabel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_shseclabel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_collation', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.772+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_partitioned_table', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.773+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_range', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.773+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_transform', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.773+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_sequence', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.773+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_publication', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.773+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_publication_rel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.773+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_subscription_rel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_group', 'VIEW', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_user', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_policies', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_rules', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_views', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.774+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_matviews', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_sequences', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stats', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stats_ext', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_publication_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_locks', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.775+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_cursors', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_available_extensions', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_available_extension_versions', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_prepared_xacts', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_seclabels', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_statio_user_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_all_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.776+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_timezone_abbrevs', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.777+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_timezone_names', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.777+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_sys_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.777+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_all_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.777+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_xact_all_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.777+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_sys_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.777+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_xact_sys_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_user_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_xact_user_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_statio_all_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_statio_sys_tables', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_stat_user_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_statio_all_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.778+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_statio_sys_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:52:07.779+0000] {logging_mixin.py:190} INFO - ('postgres', 'pg_catalog', 'pg_statio_user_indexes', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
